"","Company.Name","Date","Group.1","Group.2","PR_AVG_Tone","PR_LM_Tone","PR_LIWC_Tone","PR_DIC_Tone","PR_H06_Tone","PR_H08_Tone","MA_AVG_Tone","MA_LM_Tone","MA_LIWC_Tone","MA_DIC_Tone","MA_H06_Tone","MA_H08_Tone"
"5115","MENZIES (JOHN)","2009-08-19","MENZIES (JOHN)","2009-08-19",0.2830091224,0.087912088,0.47266881,0.218045113,0.297709924,0.338709677,0.4380952381,0.350649351,0.8636363635,0.5,0.238095238,0.238095238
"5116","MENZIES (JOHN)","2010-05-21","MENZIES (JOHN)","2010-05-21",0.6428571429,0.2142857145,0.8,0.6,0.8,0.8,0.341531714,-0.125,0.473684211,-0.333333333,0.846153846,0.846153846
"5117","MENZIES (JOHN)","2012-03-06","MENZIES (JOHN)","2012-03-06",0.3743768388,0.215116279,0.609022556,0.297805643,0.379310345,0.370629371,0.4521123322,0.111111111,0.692307692,0.6,0.428571429,0.428571429
"5118","MENZIES (JOHN)","2012-11-13","MENZIES (JOHN)","2012-11-13",0.6124725518,0.545454545,0.739130435,0.666666667,0.555555556,0.555555556,0.6307359308,0.272727273,0.714285714,0.666666667,0.75,0.75
"5119","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2000-02-15","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2000-02-15",0.5199574436,-0.075757576,0.8898305085,0.5714285715,0.607142857,0.607142857,0.6084295204,0.0980392156666667,0.734432234333333,0.768115942,0.712814418666667,0.728745791333333
"5120","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2001-02-08","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2001-02-08",0.5593894393,0.030120482,0.835526316,0.510638298,0.712328767,0.7083333335,0.8111111112,0.555555556,1,0.5,1,1
"5121","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2002-02-19","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2002-02-19",0.5479230567,-0.0339805825,0.857894737,0.4901960785,0.717171717,0.7083333335,0.1013586414,-0.3153846155,0.478021978,-0.0714285715,0.207792208,0.207792208
"5122","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2003-06-25","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2003-06-25",0.1589023842,0.052631579,0.111111111,0.230769231,0.2,0.2,0.1484448678,0.052631579,0.058823529,0.230769231,0.2,0.2
"5123","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2003-12-15","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2003-12-15",0.7667119412,0.677419355,0.866666667,0.789473684,0.75,0.75,0.7667119412,0.677419355,0.866666667,0.789473684,0.75,0.75
"5124","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2004-03-16","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2004-03-16",0.486936027,0.272727273,0.754545455,0.407407407,0.5,0.5,0.6482873852,0.428571429,0.666666667,0.777777778,0.684210526,0.684210526
"5125","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2004-06-25","MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05","2004-06-25",0.6331313134,0.454545455,1,0.6,0.555555556,0.555555556,0.6464646468,0.454545455,1,0.666666667,0.555555556,0.555555556
"5126","MICHAEL PAGE INTL.","2001-08-14","MICHAEL PAGE INTL.","2001-08-14",0.4210338948,0.00532800533333334,0.76,0.382978723333333,0.478431372666667,0.478431372666667,0.1274702982,-0.428571429,0.448275862,0.5,0.058823529,0.058823529
"5127","MICHAEL PAGE INTL.","2001-10-03","MICHAEL PAGE INTL.","2001-10-03",-0.0325641026,-0.4,-0.25,0.333333333,0.076923077,0.076923077,-0.3557671958,-1,0.259259259,0.2,-0.619047619,-0.619047619
"5128","MICHAEL PAGE INTL.","2002-02-25","MICHAEL PAGE INTL.","2002-02-25",0.445005760133333,-0.071278826,0.737053580333333,0.323809523666667,0.624716553333333,0.610727969333333,0.3083333334,-0.25,0.625,0.666666667,0.25,0.25
"5129","MICHAEL PAGE INTL.","2002-08-19","MICHAEL PAGE INTL.","2002-08-19",0.07287716,-0.11627907,0.496855346,-0.04,0.023809524,0,-0.0124098124,-0.363636364,0.523809524,0,-0.111111111,-0.111111111
"5130","MICHAEL PAGE INTL.","2005-01-07","MICHAEL PAGE INTL.","2005-01-07",0.82,1,0.6,0.5,1,1,0.232225504066667,0.0333333333333333,0.127760578,0.442528735666667,0.278752436666667,0.278752436666667
"5131","MICHAEL PAGE INTL.","2005-02-23","MICHAEL PAGE INTL.","2005-02-23",0.4976522464,0.420118343,0.644599303,0.196581197,0.614349776,0.612612613,0.3377250769,-0.3666666665,0.7,-0.111111111,0.739130435,0.727272727
"5132","MICHAEL PAGE INTL.","2005-07-06","MICHAEL PAGE INTL.","2005-07-06",0.6933333334,1,0.666666667,-0.2,1,1,0.8216666667,0.875,0.8333333335,0.4,1,1
"5133","MICHAEL PAGE INTL.","2005-08-15","MICHAEL PAGE INTL.","2005-08-15",0.11192617,-0.1,0.463556851,-0.255474453,0.230769231,0.220779221,0.8922046552,0.75,0.888888889,1,0.913043478,0.909090909
"5134","MICHAEL PAGE INTL.","2006-01-06","MICHAEL PAGE INTL.","2006-01-06",0.8541453948,1,0.733333333,0.818181818,0.862068966,0.857142857,0.7215037594,1,0.428571429,0.6,0.789473684,0.789473684
"5135","MICHAEL PAGE INTL.","2006-03-01","MICHAEL PAGE INTL.","2006-03-01",0.5345526796,0.555555556,0.554347826,0.122222222,0.722689076,0.717948718,0.7096410256,0.5,0.666666667,0.538461538,0.923076923,0.92
"5136","MICHAEL PAGE INTL.","2006-08-14","MICHAEL PAGE INTL.","2006-08-14",0.448988022,0.384615385,0.442105263,-0.19047619,0.804347826,0.804347826,0.5947269108,0.739130435,0.396825397,-0.024390244,0.931034483,0.931034483
"5137","MICHAEL PAGE INTL.","2006-10-05","MICHAEL PAGE INTL.","2006-10-05",0.5825454545,1,0.24,-0.3272727275,1,1,0.5681862745,0.7083333335,0.3666666665,-0.112745098,0.9411764705,0.9375
"5138","MICHAEL PAGE INTL.","2007-01-08","MICHAEL PAGE INTL.","2007-01-08",0.5617294346,0.6904761905,0.248120301,-0.0357142855,0.9528824835,0.9528824835,0.5994444443,0.4166666665,0.65,0.222222222,0.8541666665,0.8541666665
"5139","MICHAEL PAGE INTL.","2007-02-28","MICHAEL PAGE INTL.","2007-02-28",0.5894165482,0.684210526,0.505263158,0.152380952,0.802197802,0.803030303,0.8049062048,0.777777778,0.818181818,0.714285714,0.857142857,0.857142857
"5140","MICHAEL PAGE INTL.","2007-07-05","MICHAEL PAGE INTL.","2007-07-05",0.5841553466,0.618181818,0.340909091,-0.038314176,1,1,0.463514133,0.0714285715,0.4201680675,0.025974026,0.9,0.9
"5141","MICHAEL PAGE INTL.","2008-01-08","MICHAEL PAGE INTL.","2008-01-08",0.3885947712,0.333333333,0.244444444,-0.333333333,0.823529412,0.875,0.3244444448,-0.333333333,0.555555556,0.466666667,0.466666667,0.466666667
"5142","MICHAEL PAGE INTL.","2008-03-04","MICHAEL PAGE INTL.","2008-03-04",0.5133691584,0.410071942,0.489021956,0.159010601,0.751552795,0.757188498,0.4537662338,0,0.454545455,0.6,0.5,0.714285714
"5143","MICHAEL PAGE INTL.","2008-04-07","MICHAEL PAGE INTL.","2008-04-07",0.4918413462,0.238095238,0.4,0.034482759,0.894736842,0.891891892,0.0456386114,-0.636363636,0.043478261,-0.333333333,0.529411765,0.625
"5144","MICHAEL PAGE INTL.","2008-12-04","MICHAEL PAGE INTL.","2008-12-04",-0.1714285714,-1,0.142857143,0,0,0,-0.2333333334,-1,0.333333333,0,-0.25,-0.25
"5145","MICHAEL PAGE INTL.","2009-03-05","MICHAEL PAGE INTL.","2009-03-05",0.2655230862,0.0029239765,0.2974867725,0.1084834835,0.4642857145,0.454435484,-0.2243637088,-0.508417508333333,0.308641975,-0.583333333333333,-0.166666666666667,-0.172043010666667
"5146","MICHAEL PAGE INTL.","2009-10-07","MICHAEL PAGE INTL.","2009-10-07",-0.272562154,-0.473684211,-0.163636364,-0.333333333,-0.196078431,-0.196078431,0.1126384588,-0.0987863926666667,0.451612903333333,-0.0510721246666667,0.130718954,0.130718954
"5147","MICHAEL PAGE INTL.","2010-01-08","MICHAEL PAGE INTL.","2010-01-08",-0.0211398078,-0.205479452,0.115942029,-0.236363636,0.109090909,0.111111111,0.1771250972,0.144781145,0.43030303,0.002849003,0.153846154,0.153846154
"5148","MICHAEL PAGE INTL.","2010-03-05","MICHAEL PAGE INTL.","2010-03-05",0.3588206315,-0.0555555555,0.68457539,-0.00931677,0.588957055,0.585443038,0.33902227304,0.4306060604,0.7549961862,0.1205882352,0.2003427946,0.1885780888
"5149","MICHAEL PAGE INTL.","2010-04-09","MICHAEL PAGE INTL.","2010-04-09",0.2856525686,-0.0384615385,0.288146838,-0.1544156535,0.658080808,0.674912389,0.478676912666667,0.375,0.5894862605,0.168181818166667,0.628812636166667,0.6319038485
"5150","MICHAEL PAGE INTL.","2010-07-09","MICHAEL PAGE INTL.","2010-07-09",0.5277899468,0.75,0.366906475,-0.164556962,0.829457364,0.857142857,0.5794117648,0.25,0.647058824,1,0.5,0.5
"5151","MICHAEL PAGE INTL.","2010-08-16","MICHAEL PAGE INTL.","2010-08-16",0.3054515608,0.104166667,0.444210526,0.007352941,0.475177305,0.496350365,0.460449498666667,0.219191919333333,0.426462770333333,0.114074074,0.721428571333333,0.821090158333333
"5152","MICHAEL PAGE INTL.","2010-10-07","MICHAEL PAGE INTL.","2010-10-07",0.411037899,0.066666667,0.3125,0.052631579,0.803571429,0.81981982,0.2859531772,-0.251552795,0.3701298705,0.1363636365,0.587412587,0.587412587
"5153","MICHAEL PAGE INTL.","2011-01-10","MICHAEL PAGE INTL.","2011-01-10",0.4544377488,0.137254902,0.372881356,0.058823529,0.84496124,0.858267717,0.3459466458,-0.166666667,0.384615385,0.481481481,0.515151515,0.515151515
"5154","MICHAEL PAGE INTL.","2011-07-11","MICHAEL PAGE INTL.","2011-07-11",0.426528462,0.224489796,0.268656716,-0.142857143,0.882352941,0.9,0.4516017318,0.066666667,0.454545455,0.2,0.727272727,0.80952381
"5155","MICHAEL PAGE INTL.","2011-08-15","MICHAEL PAGE INTL.","2011-08-15",0.3464884816,0.144444444,0.436507937,0.003508772,0.565789474,0.582191781,-0.0787878788,-0.666666667,-0.333333333,0,0.333333333,0.272727273
"5156","MICHAEL PAGE INTL.","2011-10-10","MICHAEL PAGE INTL.","2011-10-10",0.3599303816,0.090909091,0.203539823,-0.068493151,0.777777778,0.795918367,0.2074474474,-0.259259259,0.3,0.037037037,0.459459459,0.5
"5157","MICHAEL PAGE INTL.","2011-12-05","MICHAEL PAGE INTL.","2011-12-05",0.1147480396,-0.428571429,0.153846154,0.294117647,0.25,0.304347826,-0.0432281487,-0.6923076925,0.2916666665,-0.1136363635,0.149068323,0.149068323
"5158","MICHAEL PAGE INTL.","2012-01-11","MICHAEL PAGE INTL.","2012-01-11",0.369154072,-0.104477612,0.313432836,0.023255814,0.8,0.813559322,-0.1407792206,-0.818181818,0.047619048,0.066666667,0,0
"5159","MICHAEL PAGE INTL.","2012-04-11","MICHAEL PAGE INTL.","2012-04-11",0.3181533204,0.206896552,0.188405797,-0.030927835,0.606557377,0.619834711,0.4003663057,-0.2549019605,0.802801724,0.238095238,0.6079182635,0.6079182635
"5160","MICHAEL PAGE INTL.","2012-07-09","MICHAEL PAGE INTL.","2012-07-09",0.1526033592,0.063829787,0.303703704,-0.179487179,0.285714286,0.289256198,-0.4340608464,-1,0.0625,-0.714285714,-0.259259259,-0.259259259
"5161","MICHAEL PAGE INTL.","2012-08-13","MICHAEL PAGE INTL.","2012-08-13",0.2306026968,0.2,0.364605544,-0.003663004,0.295774648,0.296296296,-0.3043506494,-0.818181818,0.125,-0.428571429,-0.2,-0.2
"5162","MICHAEL PAGE INTL.","2012-10-08","MICHAEL PAGE INTL.","2012-10-08",-0.1619910936,-0.2,0.304347826,-0.254237288,-0.326732673,-0.333333333,-0.0552900317,-0.171717172,0.3618421055,-0.125,-0.2261904765,-0.1153846155
"5163","MICRO FOCUS INTL.","2005-09-07","MICRO FOCUS INTL.","2005-09-07",0.2805860804,-0.238095238,0.333333333,0.230769231,0.538461538,0.538461538,0.253751804,-0.111111111,0.25,0.272727273,0.428571429,0.428571429
"5164","MICRO FOCUS INTL.","2006-02-23","MICRO FOCUS INTL.","2006-02-23",0.1886722488,-0.0454545455,0.5,0.5125,0,-0.0236842105,0.1018181818,-0.090909091,0.4,0.4,-0.1,-0.1
"5165","MICRO FOCUS INTL.","2006-11-03","MICRO FOCUS INTL.","2006-11-03",0.5493631369,0.1293706295,0.6944444445,0.8125,0.5634920635,0.547008547,0.7695238094,0.333333333,0.8,0.714285714,1,1
"5166","MICRO FOCUS INTL.","2007-05-04","MICRO FOCUS INTL.","2007-05-04",0.624263689533333,0.291228070333333,0.650292397666667,0.434343434333333,0.878787878666667,0.866666666666667,0.6511133651,0.3834586465,0.806451613,0.611111111,0.7272727275,0.7272727275
"5167","MICRO FOCUS INTL.","2007-12-06","MICRO FOCUS INTL.","2007-12-06",0.7303060137,0.4814814815,0.618131868,0.753768844,0.9008264465,0.8973214285,0.5145080713,-0.0784313725,0.727272727,0.732142857,0.6120689655,0.5794871795
"5168","MICRO FOCUS INTL.","2008-02-12","MICRO FOCUS INTL.","2008-02-12",0.8354312352,0.846153846,0.818181818,0.833333333,0.846153846,0.833333333,0.2023076924,-0.25,0.333333333,0.466666667,0.230769231,0.230769231
"5169","MICRO FOCUS INTL.","2008-05-01","MICRO FOCUS INTL.","2008-05-01",0.833939394,0.818181818,0.818181818,0.8,0.866666667,0.866666667,0.3396890708,-0.133333333,0.488372093,0.307692308,0.535714286,0.5
"5170","MICRO FOCUS INTL.","2008-06-27","MICRO FOCUS INTL.","2008-06-27",0.880952300133333,0.83127572,0.903345725,0.831111111,0.921568627333333,0.917460317333333,0.5784615384,0.2,0.666666667,0.333333333,0.846153846,0.846153846
"5171","MICRO FOCUS INTL.","2009-02-13","MICRO FOCUS INTL.","2009-02-13",0.8613664113,0.923076923,0.909090909,0.634920635,0.923076923,0.9166666665,0.4742307693,0.0615384615,0.625,0.3,0.6923076925,0.6923076925
"5172","MICRO FOCUS INTL.","2009-06-25","MICRO FOCUS INTL.","2009-06-25",0.475966784333333,0.149888143333333,0.904109589,0.863636363666667,0.231205673666667,0.230994152,0.5561892818,0.3055555555,0.7701863355,0.6298076925,0.5476190475,0.527777778
"5173","MICRO FOCUS INTL.","2009-11-11","MICRO FOCUS INTL.","2009-11-11",0.8657342656,1,0.818181818,0.818181818,0.846153846,0.846153846,0.6928101665,0.3535612535,1,0.759829059666667,0.679558745333333,0.671101774
"5174","MICRO FOCUS INTL.","2009-12-09","MICRO FOCUS INTL.","2009-12-09",0.7149586516,0.175925926,0.904411764666667,0.772043010666667,0.860940695333333,0.861471861333333,0.5466516336,0.190476190333333,0.835555555333333,0.309803921666667,0.698711250333333,0.698711250333333
"5175","MICRO FOCUS INTL.","2010-05-12","MICRO FOCUS INTL.","2010-05-12",0.8367836258,0.875,0.875,0.866666667,0.789473684,0.777777778,0.55367100985,0.22008547025,0.91666666675,0.558006536,0.53877447275,0.5348219035
"5176","MICRO FOCUS INTL.","2010-12-09","MICRO FOCUS INTL.","2010-12-09",0.3604670756,0.157894737,0.581227437,0.12195122,0.468208092,0.473053892,0.299278499,0,0.444444444,-0.090909091,0.571428571,0.571428571
"5177","MICRO FOCUS INTL.","2011-02-15","MICRO FOCUS INTL.","2011-02-15",0.3320952382,-0.05,0.52,0.333333333,0.428571429,0.428571429,-0.379363687,-0.5978835975,-0.172619048,-0.45,-0.35,-0.3263157895
"5178","MICRO FOCUS INTL.","2011-08-10","MICRO FOCUS INTL.","2011-08-10",0.5944988344,0.454545455,0.8,0.333333333,0.692307692,0.692307692,0.265882353,-0.2,0.529411765,0.25,0.375,0.375
"5179","MICRO FOCUS INTL.","2011-12-07","MICRO FOCUS INTL.","2011-12-07",0.272937607,0.011952191,0.648578811,0.185185185,0.255813953,0.263157895,0.3842305037,-0.0363636365,0.7267080745,0.45,0.3585858585,0.422222222
"5180","MICRO FOCUS INTL.","2012-06-21","MICRO FOCUS INTL.","2012-06-21",0.3342757324,0.065375303,0.602811951,0.261146497,0.368131868,0.373913043,0.1992495945,-0.1344537815,0.45,0.4,0.140350877,0.140350877
"5181","MICRO FOCUS INTL.","2012-12-06","MICRO FOCUS INTL.","2012-12-06",0.3001074302,0.153846154,0.643410853,0.117948718,0.287553648,0.297777778,0.4214285716,0,0.428571429,0.428571429,0.625,0.625
"5182","MILLENNIUM & CPTH.HTLS.","2002-08-08","MILLENNIUM & CPTH.HTLS.","2002-08-08",0.0666666666,-1,0.333333333,1,0,0,0.0506763284,-0.3541666665,0.347826087,0.022222222,0.1041666665,0.133333333
"5183","MILLENNIUM & CPTH.HTLS.","2005-02-21","MILLENNIUM & CPTH.HTLS.","2005-02-21",0.0666666666,-1,0.333333333,1,0,0,0.4811594204,-0.333333333,0.739130435,0,1,1
"5184","MILLENNIUM & CPTH.HTLS.","2006-02-21","MILLENNIUM & CPTH.HTLS.","2006-02-21",0.7349328184,0.4,0.774193548,0.619047619,0.942028986,0.939393939,0.6684920503,0.2384615385,0.887096774,0.6095238095,0.8043478265,0.803030303
"5185","MILLENNIUM & CPTH.HTLS.","2007-08-07","MILLENNIUM & CPTH.HTLS.","2007-08-07",0.5183531314,0.081967213,0.785123967,0.46031746,0.633587786,0.630769231,0.686914166,0.44,0.833333333,0.772727273,0.696202532,0.692307692
"5186","MILLENNIUM & CPTH.HTLS.","2008-02-20","MILLENNIUM & CPTH.HTLS.","2008-02-20",0.4702285304,0.021276596,0.74015748,0.425641026,0.580357143,0.583710407,0.311889401,-0.285714286,0.548387097,0.096774194,0.6,0.6
"5187","MILLENNIUM & CPTH.HTLS.","2009-02-18","MILLENNIUM & CPTH.HTLS.","2009-02-18",0.0747917044,-0.365079365,0.309090909,0.219512195,0.08,0.130434783,0.0747917044,-0.365079365,0.309090909,0.219512195,0.08,0.130434783
"5188","MILLENNIUM & CPTH.HTLS.","2011-02-16","MILLENNIUM & CPTH.HTLS.","2011-02-16",0.469597094,0.038167939,0.758677686,0.361111111,0.595092025,0.594936709,0.148800283466667,-0.585185185333333,0.396825397,-0.147869674333333,0.492929293,0.587301587
"5189","MILLENNIUM & CPTH.HTLS.","2011-11-04","MILLENNIUM & CPTH.HTLS.","2011-11-04",0.361943921,-0.259668508,0.776937618,0.2875,0.504950495,0.5,0.6622222224,0.4,0.777777778,0.555555556,0.8,0.777777778
"5190","MILLENNIUM & CPTH.HTLS.","2012-05-03","MILLENNIUM & CPTH.HTLS.","2012-05-03",0.3944096234,-0.0857142855,0.8773333335,0.6532258065,0.266467066,0.2607361965,0.7,0.5,1,0,1,1
"5191","MILLENNIUM & CPTH.HTLS.","2012-11-02","MILLENNIUM & CPTH.HTLS.","2012-11-02",0.2337514698,-0.291139241,0.723356009,0.313609467,0.219047619,0.203883495,0.286984127,-0.2,0.857142857,1,-0.111111111,-0.111111111
"5192","MISYS DEAD - 01/06/12","2000-07-27","MISYS DEAD - 01/06/12","2000-07-27",0.478047835266667,-0.087713192,0.767163841666667,0.472910052666667,0.617282268,0.620596206,0.3142039897,-0.089605735,0.5169424745,0.063973064,0.5416666665,0.5380434785
"5193","MISYS DEAD - 01/06/12","2001-07-19","MISYS DEAD - 01/06/12","2001-07-19",0.4466867344,-0.147077713666667,0.761329597333333,0.434199008,0.600680454666667,0.584302325666667,0.129990968733333,-0.347449082166667,0.329269162166667,0.238095238166667,0.200241545666667,0.229797979833333
"5194","MISYS DEAD - 01/06/12","2001-10-03","MISYS DEAD - 01/06/12","2001-10-03",0.3720081136,0,0.411764706,0,0.724137931,0.724137931,0.5195943206,0.411764706,0.586206897,0,0.8,0.8
"5195","MISYS DEAD - 01/06/12","2002-01-24","MISYS DEAD - 01/06/12","2002-01-24",0.51664282775,-0.04789473675,0.77078726225,0.47549019625,0.701058201,0.683773216,0.3402714934,0.230769231,0.647058824,0,0.411764706,0.411764706
"5196","MISYS DEAD - 01/06/12","2003-06-18","MISYS DEAD - 01/06/12","2003-06-18",0.1147619048,-0.1,0.272727273,0.166666667,0.107142857,0.127272727,0.073949892,-0.12195122,0.19047619,0.2,0.04,0.06122449
"5197","MISYS DEAD - 01/06/12","2003-07-17","MISYS DEAD - 01/06/12","2003-07-17",0.187079965,-0.3786497528,0.6026840452,0.213295695,0.2488676376,0.2492022,0.4214673528,0.176470588,0.611940299,0.568627451,0.360824742,0.389473684
"5198","MISYS DEAD - 01/06/12","2003-09-30","MISYS DEAD - 01/06/12","2003-09-30",0.530952381,0.5,0.75,0.571428571,0.416666667,0.416666667,0.4619047618,0.5,0.714285714,0.428571429,0.333333333,0.333333333
"5199","MISYS DEAD - 01/06/12","2004-06-18","MISYS DEAD - 01/06/12","2004-06-18",0.4834911534,0.103448276,0.786666667,0.6,0.466666667,0.460674157,0.2555731226,0.090909091,0.6,0.5,0.043478261,0.043478261
"5200","MISYS DEAD - 01/06/12","2004-12-20","MISYS DEAD - 01/06/12","2004-12-20",0.6160991366,0.15,0.843137255,0.842105263,0.625,0.620253165,0.6486864722,0.44,0.733333333,0.707317073,0.684210526,0.678571429
"5201","MISYS DEAD - 01/06/12","2005-01-27","MISYS DEAD - 01/06/12","2005-01-27",0.5500342084,0.277227723,0.710914454,0.489361702,0.63963964,0.633027523,0.6243770253,0.4109347445,0.775,0.5367965365,0.700485699,0.6986681465
"5202","MISYS DEAD - 01/06/12","2005-06-22","MISYS DEAD - 01/06/12","2005-06-22",0.6881470624,0.320754717,0.862068966,0.83908046,0.714285714,0.704545455,0.7044761022,0.4,0.783783784,0.787234043,0.777777778,0.773584906
"5203","MISYS DEAD - 01/06/12","2005-07-21","MISYS DEAD - 01/06/12","2005-07-21",0.4807759838,0.171339564,0.562862669,0.308357349,0.672131148,0.689189189,0.7340522876,0.555555556,0.764705882,0.6,0.875,0.875
"5204","MISYS DEAD - 01/06/12","2005-09-13","MISYS DEAD - 01/06/12","2005-09-13",0.3933333334,-0.333333333,0.5,0.6,0.6,0.6,0.1761191751,-0.4666666665,0.2450980395,0.3142857145,0.393939394,0.393939394
"5205","MISYS DEAD - 01/06/12","2005-12-20","MISYS DEAD - 01/06/12","2005-12-20",0.6966888966,0.297297297,0.828571429,0.890909091,0.733333333,0.733333333,0.4390763346,0.18991955725,0.480917367,0.41720779225,0.55366847825,0.55366847825
"5206","MISYS DEAD - 01/06/12","2006-07-27","MISYS DEAD - 01/06/12","2006-07-27",0.228943207866667,-0.098190454,0.544062431666667,0.159344360333333,0.268566918333333,0.270932783,0.3541360088,0.066666667,0.769230769,0.5,0.217391304,0.217391304
"5207","MISYS DEAD - 01/06/12","2006-10-02","MISYS DEAD - 01/06/12","2006-10-02",0.4355555554,0.111111111,0.444444444,0.222222222,0.7,0.7,-0.3962878788,-0.7285714285,-0.0089285715,-0.1666666665,-0.55,-0.5272727275
"5208","MISYS DEAD - 01/06/12","2006-12-15","MISYS DEAD - 01/06/12","2006-12-15",0.6024077394,0.4412515965,0.7295454545,0.809822362,0.515709642,0.515709642,0.6550397878,0.586206897,0.75,0.862068966,0.538461538,0.538461538
"5209","MISYS DEAD - 01/06/12","2007-01-18","MISYS DEAD - 01/06/12","2007-01-18",0.4117236,0.076923077,0.570588235,0.21875,0.6,0.592356688,0.3422222224,-0.4,0,1,0.555555556,0.555555556
"5210","MISYS DEAD - 01/06/12","2007-06-20","MISYS DEAD - 01/06/12","2007-06-20",0.6539800854,0.546360153,0.7792207795,0.7481607245,0.5947094945,0.6014492755,0.699115304,0.591452991,0.7435064935,0.7840112205,0.6609195405,0.7156862745
"5211","MISYS DEAD - 01/06/12","2007-07-24","MISYS DEAD - 01/06/12","2007-07-24",0.4062647146,0.039325843,0.586481113,0.232067511,0.578512397,0.594936709,0.299587259,0.0789473685,0.376375642,0.337104072,0.312788906,0.3927203065
"5212","MISYS DEAD - 01/06/12","2007-09-20","MISYS DEAD - 01/06/12","2007-09-20",0.2,0,0,1,0,0,0.8093506492,0.714285714,0.818181818,0.714285714,0.8,1
"5213","MISYS DEAD - 01/06/12","2008-01-24","MISYS DEAD - 01/06/12","2008-01-24",0.3337358451,-0.303514377,0.6036082475,0.723549488,0.320754717,0.32428115,0.220621118,-0.25,0.6,0.285714286,0.25,0.217391304
"5214","MISYS DEAD - 01/06/12","2009-01-09","MISYS DEAD - 01/06/12","2009-01-09",0.6264201278,0.3095238095,0.6914539405,0.8261904765,0.65986199,0.6450704225,0.6476128024,0.153069153,0.62769877175,0.80380036625,0.830790407,0.822705314
"5215","MISYS DEAD - 01/06/12","2009-01-30","MISYS DEAD - 01/06/12","2009-01-30",0.4855078446,0.2,0.698961938,0.451612903,0.536423841,0.540540541,0.421883672,-0.032967033,0.8055555555,0.8333333335,0.251748252,0.251748252
"5216","MISYS DEAD - 01/06/12","2009-04-09","MISYS DEAD - 01/06/12","2009-04-09",0.7786971522,0.431746031666667,0.888888889,0.798440065666667,0.885521885666667,0.888888889,0.6816053001,0.458823529333333,0.6668921095,0.731280193166667,0.770940170833333,0.780090497666667
"5217","MISYS DEAD - 01/06/12","2009-06-25","MISYS DEAD - 01/06/12","2009-06-25",0.6600565722,0.342857143,0.794871795,0.916666667,0.628865979,0.617021277,0.6545031056,0.444444444,0.826086957,0.875,0.571428571,0.555555556
"5218","MISYS DEAD - 01/06/12","2009-06-26","MISYS DEAD - 01/06/12","2009-06-26",0.825730994,1,0.777777778,0.684210526,0.833333333,0.833333333,0.4600599398,-0.090909091,0.6,0.714285714,0.538461538,0.538461538
"5219","MISYS DEAD - 01/06/12","2009-07-23","MISYS DEAD - 01/06/12","2009-07-23",0.4572940322,0.023809524,0.755693582,0.539748954,0.487364621,0.47985348,0.5273498964,0,0.714285714,0.739130435,0.6,0.583333333
"5220","MISYS DEAD - 01/06/12","2009-09-29","MISYS DEAD - 01/06/12","2009-09-29",0.6,0,1,0,1,1,0.3133333334,-0.5,0.4,-0.333333333,1,1
"5221","MISYS DEAD - 01/06/12","2010-01-14","MISYS DEAD - 01/06/12","2010-01-14",0.550477566933333,0.479069767333333,0.734172387333333,0.590431477666667,0.474576271333333,0.474137931,0.4923076924,0.428571429,0.571428571,1,0.230769231,0.230769231
"5222","MISYS DEAD - 01/06/12","2010-04-08","MISYS DEAD - 01/06/12","2010-04-08",0.8508129138,0.76744186,0.838709677,0.880597015,0.886363636,0.880952381,0.6233145408,0.2904761905,0.65954659375,0.64861111125,0.75896940425,0.75896940425
"5223","MISYS DEAD - 01/06/12","2010-09-29","MISYS DEAD - 01/06/12","2010-09-29",0.8545585421,0.619047619,0.945945946,0.923076923,0.8958333335,0.888888889,0.6666666666,0,1,0.333333333,1,1
"5224","MISYS DEAD - 01/06/12","2011-07-28","MISYS DEAD - 01/06/12","2011-07-28",0.73039074785,0.577507599,0.84223907225,0.685038589,0.7739726025,0.7731958765,0.57931418265,0.43269230775,0.9,0.700653595,0.43161250525,0.43161250525
"5225","MITCHELLS & BUTLERS","2004-02-13","MITCHELLS & BUTLERS","2004-02-13",0.8,0,1,1,1,1,0.299077823,-0.25,0.777777778,0.230769231,0.368421053,0.368421053
"5226","MITCHELLS & BUTLERS","2004-12-01","MITCHELLS & BUTLERS","2004-12-01",0.5951607452,0.457777778,0.817021277,0.519379845,0.591666667,0.589958159,0.8395989974,0.714285714,0.904761905,1,0.789473684,0.789473684
